798.png	[[-4.1827826499938965, -4.022510528564453], 3.4724749987213506e-06]
808.png	[[-4.1827826499938965, -4.022510528564453], 3.982727276945561e-06]
818.png	[[-4.1827826499938965, -4.022510528564453], 1.5459201603518278e-06]
828.png	[[-4.1827826499938965, -4.022510528564453], 2.1629790665186463e-06]
838.png	[[-4.1827826499938965, -4.022510528564453], 3.0568797620485045e-06]
848.png	[[-4.1827826499938965, -4.022510528564453], 9.613353183235111e-07]
858.png	[[-4.1827826499938965, -4.022510528564453], 1.4076478627148819e-06]
868.png	[[-4.1827826499938965, -4.022510528564453], 1.9913036765938977e-06]
878.png	[[-4.1827826499938965, -4.022510528564453], 2.0256849028685815e-06]
888.png	[[-4.1827826499938965, -4.022510528564453], 2.7512753338203074e-06]
898.png	[[-4.1827826499938965, -4.022510528564453], 7.553231900806681e-07]
908.png	[[-4.1827826499938965, -4.022510528564453], 1.306370182699704e-06]
918.png	[[-4.1827826499938965, -4.022510528564453], 1.6479765623608841e-06]
928.png	[[-4.1827826499938965, -4.022510528564453], 1.9912961687050846e-06]
938.png	[[-4.1827826499938965, -4.022510528564453], 2.19734965611925e-06]
948.png	[[-4.1827826499938965, -4.022510528564453], 7.210013037357581e-07]
958.png	[[-4.1827826499938965, -4.022510528564453], 1.1673497321903188e-06]
968.png	[[-4.1827826499938965, -4.022510528564453], 1.579305946952254e-06]
978.png	[[-4.1827826499938965, -4.022510528564453], 1.7167633398532859e-06]
988.png	[[-4.1827826499938965, -4.022510528564453], 2.3346667548781137e-06]
998.png	[[-4.1827826499938965, -4.022510528564453], 5.860408197389055e-07]
1008.png	[[-4.1827826499938965, -4.022510528564453], 1.0986901341266737e-06]
1018.png	[[-4.1827826499938965, -4.022510528564453], 1.6872556333596784e-06]
1028.png	[[-4.1827826499938965, -4.022510528564453], 1.652681299867802e-06]
1038.png	[[-4.1827826499938965, -4.022510528564453], 1.9606363317164693e-06]
1048.png	[[-4.1827826499938965, -4.022510528564453], 2.9883377409631492e-06]
1058.png	[[-4.1827826499938965, -4.022510528564453], 1.06626875801978e-06]
1068.png	[[-4.1827826499938965, -4.022510528564453], 1.2359889562235962e-06]
1078.png	[[-4.1827826499938965, -4.022510528564453], 1.7852941960335207e-06]
1088.png	[[-4.1827826499938965, -4.022510528564453], 2.0273739960976163e-06]
1098.png	[[-4.1827826499938965, -4.022510528564453], 3.655020381680845e-06]
1108.png	[[-4.1827826499938965, -4.022510528564453], 8.583120180881712e-07]
1118.png	[[-4.1827826499938965, -4.022510528564453], 1.2703024787905662e-06]
1128.png	[[-4.1827826499938965, -4.022510528564453], 1.579319036887694e-06]
1138.png	[[-4.1827826499938965, -4.022510528564453], 1.9913081285244694e-06]
1148.png	[[-4.1827826499938965, -4.022510528564453], 2.197379613272172e-06]
1158.png	[[-4.1827826499938965, -4.022510528564453], 6.527157305701324e-07]
1168.png	[[-4.1827826499938965, -4.022510528564453], 1.2016408920623918e-06]
1178.png	[[-4.1827826499938965, -4.022510528564453], 1.5792950147816956e-06]
1188.png	[[-4.1827826499938965, -4.022510528564453], 1.8196475467478287e-06]
1198.png	[[-4.093348026275635, -3.9397194385528564], 1.7719398859513917]
1208.png	[[-3.1527373790740967, -3.0607500076293945], 8.142264496962701]
1218.png	[[-6.475273609161377, -6.099889278411865], 17.096244749395694]
1228.png	[[-4.316452980041504, -4.145999908447266], 20.987615101180758]
1238.png	[[-14.43454360961914, -12.715574264526367], 29.174217108103523]
1248.png	[[-10.98794937133789, -9.955671310424805], 29.406560469950143]
1258.png	[[-11.222811698913574, -10.148536682128906], 28.856671773216735]
1268.png	[[-7.557726860046387, -7.051918983459473], 28.802088838458133]
1278.png	[[-6.367065906524658, -6.003726482391357], 28.900149140033754]
1288.png	[[-5.101873397827148, -4.865602970123291], 28.940672770136494]
1298.png	[[-2.3622608184814453, -2.310215950012207], 28.887956299748854]
1308.png	[[-0.1501433104276657, -0.1499285101890564], 28.912864741658062]
1318.png	[[21.734704971313477, 27.010169982910156], 4.58607339033616]
1328.png	[[22.71757698059082, 28.499584197998047], 2.8386504896000604]
1338.png	[[17.026906967163086, 20.195005416870117], 8.956732991783381]
1348.png	[[8.087916374206543, 8.759044647216797], 18.493353606941284]
1358.png	[[2.1232211589813232, 2.1671056747436523], 24.619469876715105]
1368.png	[[0.023868633434176445, 0.02387407049536705], 28.618188959869343]
1378.png	[[-0.036901675164699554, -0.03688868507742882], 29.27454559409733]
1388.png	[[0.0, 0.0], 28.78253401253962]
1398.png	[[0.0, 0.0], 28.602946347496612]
1408.png	[[-0.03785187005996704, -0.037838201969861984], 28.760559591635392]
1418.png	[[0.0, 0.0], 28.797029491071438]
1428.png	[[0.0, 0.0], 28.746849098823592]
1438.png	[[0.0, 0.0], 28.74276879542666]
1448.png	[[-0.03785260021686554, -0.03783893212676048], 28.758944185414535]
1458.png	[[0.0, 0.0], 28.760202107531768]
1468.png	[[0.0, 0.0], 28.745275124603527]
1478.png	[[0.0, 0.0], 28.77377539292682]
1488.png	[[0.0, 0.0], 28.777356559333075]
1498.png	[[0.0, 0.0], 28.743952748698707]
1508.png	[[0.0, 0.0], 28.73781710258059]
1518.png	[[0.0, 0.0], 28.788864848126423]
1528.png	[[0.0, 0.0], 28.763191876815267]
1538.png	[[0.0, 0.0], 28.750667614979157]
1548.png	[[0.0, 0.0], 28.753787850485306]
1558.png	[[0.0, 0.0], 28.760656365657866]
1568.png	[[0.0, 0.0], 28.75800102914483]
1578.png	[[0.0, 0.0], 28.665854559358085]
1588.png	[[0.0, 0.0], 28.758216741014774]
1598.png	[[0.0, 0.0], 28.812665156272157]
1608.png	[[-0.010806672275066376, -0.010805557481944561], 28.752491888381975]
1618.png	[[0.0, 0.0], 28.733603244543524]
1628.png	[[0.0, 0.0], 28.746205297403783]
1638.png	[[0.0, 0.0], 28.753009246801078]
1648.png	[[0.0, 0.0], 28.747931441141645]
1658.png	[[0.0, 0.0], 28.74055092640822]
1668.png	[[0.0, 0.0], 28.732741112221714]
1678.png	[[0.0, 0.0], 28.733021759641957]
1688.png	[[0.0, 0.0], 28.734183896650194]
1698.png	[[0.0, 0.0], 28.734043156298537]
1708.png	[[0.0, 0.0], 28.733765068344333]
1718.png	[[0.0, 0.0], 28.733823419313566]
1728.png	[[0.0, 0.0], 28.733907573054704]
1738.png	[[0.0, 0.0], 28.7339109846232]
1748.png	[[0.0, 0.0], 28.73391617753073]
1758.png	[[0.0, 0.0], 28.733926477252968]
1768.png	[[0.0, 0.0], 28.733938403965375]
1778.png	[[0.0, 0.0], 28.733964104674154]
1788.png	[[0.0, 0.0], 28.733969254142842]
1798.png	[[0.0, 0.0], 28.73395900567085]
1808.png	[[0.0, 0.0], 28.733972734184363]
1818.png	[[0.0, 0.0], 28.73400186844818]
1828.png	[[1.9054135084152222, 1.94068443775177], 28.727213511067212]
1838.png	[[0.10097731649875641, 0.1010747104883194], 28.726754320835052]
1848.png	[[0.2476218044757843, 0.24820825457572937], 28.73276492943974]
1858.png	[[0.2984376549720764, 0.2992899417877197], 28.738729473544332]
1868.png	[[0.6847577095031738, 0.6892610192298889], 28.74469716144713]
1878.png	[[4.693718433380127, 4.91325569152832], 28.723855241643996]
1888.png	[[2.224623441696167, 2.2728452682495117], 28.881417739559293]
1898.png	[[3.56366229057312, 3.6889355182647705], 28.990953795386126]
1908.png	[[5.738283157348633, 6.06943941116333], 28.971764001762264]
1918.png	[[2.5240976810455322, 2.586348533630371], 28.951168129918283]
1928.png	[[3.683265447616577, 3.8172333240509033], 28.91892632995626]
1938.png	[[5.969822406768799, 6.3289642333984375], 28.937149115471982]
1948.png	[[2.5322375297546387, 2.594895124435425], 28.975534203201846]
1958.png	[[3.76853609085083, 3.908886671066284], 28.95909841368033]
1968.png	[[6.182586193084717, 6.568492889404297], 28.98017335277008]
1978.png	[[2.2040350437164307, 2.251359224319458], 29.012150240923436]
1988.png	[[3.1501176357269287, 3.2476351261138916], 29.004343140314614]
1998.png	[[4.557651519775391, 4.764393329620361], 28.973659863854802]
2008.png	[[2.166494369506836, 2.2122044563293457], 29.022298289715586]
2018.png	[[3.2534778118133545, 3.357597589492798], 28.99029511005086]
2028.png	[[6.985413074493408, 7.481445789337158], 28.92270121098251]
2038.png	[[0.8494916558265686, 0.8564333319664001], 28.545703114200137]
2048.png	[[-3.3544890880584717, -3.250558853149414], 18.06130251068478]
2058.png	[[2.345104694366455, 2.3987507820129395], 23.371676128805046]
2068.png	[[5.348956108093262, 5.6357221603393555], 28.906379411478834]
2078.png	[[7.154296875, 7.67534875869751], 29.389533656860053]
2088.png	[[2.9180665016174316, 3.001568555831909], 28.89376765328708]
2098.png	[[3.9941091537475586, 4.152085781097412], 28.78370768872285]
2108.png	[[6.328392505645752, 6.733224868774414], 28.93508123896771]
2118.png	[[2.714038610458374, 2.7861368656158447], 28.965100657696613]
2128.png	[[4.175552845001221, 4.348490238189697], 28.91711568608437]
2138.png	[[6.216431617736816, 6.606688976287842], 28.905630152948024]
2148.png	[[4.131924629211426, 4.301201343536377], 28.923129228480725]
2158.png	[[2.185093641281128, 2.231600046157837], 28.911912499360433]
2168.png	[[-1.2385438680648804, -1.2240797281265259], 28.90794119167454]
2178.png	[[6.939546585083008, 7.428896903991699], 29.907840569276697]
2188.png	[[3.353421688079834, 3.464137554168701], 28.572055611235577]
2198.png	[[4.275618076324463, 4.457106590270996], 28.729711532635385]
2208.png	[[6.476792812347412, 6.9013752937316895], 29.031144665575304]
2218.png	[[2.7188520431518555, 2.7912094593048096], 28.96831159545514]
2228.png	[[1.7506232261657715, 1.7803535461425781], 28.955673255747474]
2238.png	[[4.5355377197265625, 4.740238189697266], 29.28955389427733]
2248.png	[[0.21438051760196686, 0.2148199826478958], 29.011819917476753]
2258.png	[[4.529546737670898, 4.733696460723877], 29.021608028941174]
2268.png	[[0.2583260238170624, 0.2589643597602844], 28.879596584905116]
2278.png	[[3.6556236743927, 3.78755521774292], 29.027805813536435]
2288.png	[[0.1693703830242157, 0.1696445494890213], 28.879499858666623]
2298.png	[[2.8301684856414795, 2.9086523056030273], 28.904247432601217]
2308.png	[[4.6957688331604, 4.915501594543457], 28.86401739875139]
2318.png	[[0.4744049608707428, 0.47656217217445374], 28.93989848171495]
2328.png	[[2.1599035263061523, 2.2053329944610596], 28.962736472263085]
2338.png	[[0.15719103813171387, 0.15742716193199158], 28.905759368080954]
2348.png	[[1.3267052173614502, 1.3437128067016602], 28.898668635562984]
2358.png	[[0.6339095830917358, 0.6377670764923096], 28.77407453576989]
2368.png	[[0.1856227070093155, 0.1859520822763443], 28.774168290031124]
2378.png	[[-0.031911227852106094, -0.031901512295007706], 28.788371704417997]
2388.png	[[0.0, 0.0], 28.998404682262134]
2398.png	[[0.04270767793059349, 0.0427250899374485], 28.489924486606974]
2408.png	[[0.0, 0.0], 28.874372732512118]
2418.png	[[-4.161185264587402, -4.002529621124268], 29.147296283257795]
2428.png	[[0.09310843050479889, 0.0931912288069725], 28.990010840884437]
2438.png	[[-25.5618953704834, -20.764474868774414], 29.744670231520697]
2448.png	[[-2.554720640182495, -2.493964195251465], 28.11176136169087]
2458.png	[[1.5313470363616943, 1.5540493726730347], 28.868070666595134]
2468.png	[[-50.41449737548828, -36.055908203125], 21.91531883494667]
2478.png	[[-23.86773681640625, -19.609983444213867], 29.9121691118957]
2488.png	[[-2.0546212196350098, -2.0151307582855225], 27.994303151186674]
2498.png	[[12.200864791870117, 13.77767562866211], 28.62591523992436]
2508.png	[[4.947632312774658, 5.192113876342773], 28.834919291421897]
2518.png	[[2.2343831062316895, 2.2830331325531006], 28.926865776077026]
2528.png	[[0.15026617050170898, 0.1504819393157959], 28.89432710441936]
2538.png	[[8.957352638244629, 9.786385536193848], 11.489583597821072]
2548.png	[[3.5951850414276123, 3.7227208614349365], 18.96651679844819]
2558.png	[[-4.34628963470459, -4.17352294921875], 25.771761693036673]
2568.png	[[-4.588704586029053, -4.396592140197754], 28.478261998137583]
2578.png	[[-0.44067126512527466, -0.4388260841369629], 29.38354795521544]
2588.png	[[0.059381306171417236, 0.05941497161984444], 28.943596271941512]
2598.png	[[0.02812345325946808, 0.02813100256025791], 28.59685897738472]
2608.png	[[-0.046838074922561646, -0.04681715369224548], 28.80510914800582]
2618.png	[[0.0, 0.0], 28.751756465684966]
2628.png	[[0.0, 0.0], 28.82788556624944]
2638.png	[[0.0, 0.0], 28.783074871279865]
2648.png	[[0.010805072262883186, 0.010806187056005001], 28.76385112985595]
2658.png	[[0.0, 0.0], 28.80985919924377]
2668.png	[[0.0, 0.0], 28.811016330608858]
2678.png	[[0.0, 0.0], 28.7987460113331]
2688.png	[[0.0, 0.0], 28.799923956816087]
2698.png	[[0.0, 0.0], 28.802980245888328]
2708.png	[[0.0, 0.0], 28.791747489280805]
2718.png	[[-0.05312885716557503, -0.05310193449258804], 28.799723690619633]
2728.png	[[0.0, 0.0], 28.80601500084707]
2738.png	[[-0.010805009864270687, -0.010803896002471447], 28.800834247787932]
2748.png	[[0.03783254325389862, 0.03784620389342308], 28.80657164541111]
2758.png	[[0.0, 0.0], 28.787970290563216]
2768.png	[[0.0, 0.0], 28.79416196865618]
2778.png	[[-0.010805157013237476, -0.010804043151438236], 28.799193437539085]
2788.png	[[0.0, 0.0], 28.78852186571959]
2798.png	[[0.0, 0.0], 28.780443886659906]
2808.png	[[0.0, 0.0], 28.764279120189652]
2818.png	[[0.0, 0.0], 28.774034754951806]
2828.png	[[0.0, 0.0], 28.778603561407447]
2838.png	[[0.0, 0.0], 28.76727369249613]
2848.png	[[0.0, 0.0], 28.757688089019798]
2858.png	[[0.0, 0.0], 28.74248329684184]
2868.png	[[0.0, 0.0], 28.75260432718928]
2878.png	[[0.0, 0.0], 28.757300016904594]
2888.png	[[0.0, 0.0], 28.746247106505695]
2898.png	[[0.0, 0.0], 28.7348656503786]
2908.png	[[0.0, 0.0], 28.731112607533955]
2918.png	[[0.0, 0.0], 28.738473125373815]
2928.png	[[0.0, 0.0], 28.739692512697935]
2938.png	[[0.0, 0.0], 28.739351223002625]
2948.png	[[-0.037856657058000565, -0.03784298896789551], 28.72479189413836]
2958.png	[[0.0, 0.0], 28.724217121798596]
2968.png	[[0.0, 0.0], 28.728221758639656]
2978.png	[[0.0, 0.0], 28.72824237594298]
2988.png	[[0.0, 0.0], 28.727173011281405]
2998.png	[[0.0, 0.0], 28.7272018931783]
3008.png	[[0.0, 0.0], 28.727490359651416]
3018.png	[[0.0, 0.0], 28.727417184700148]
3028.png	[[0.0, 0.0], 28.727336931544993]
3038.png	[[0.0, 0.0], 28.72738920768346]
3048.png	[[0.0, 0.0], 28.72738069684608]
3058.png	[[0.0, 0.0], 28.72733947938038]
3068.png	[[0.0, 0.0], 28.727349832640584]
3078.png	[[0.01080628763884306, 0.0108074015006423], 28.72734599415688]
3088.png	[[0.0, 0.0], 28.72733518514356]
3098.png	[[0.0, 0.0], 28.727322395710353]
3108.png	[[0.0, 0.0], 28.707855429060185]
3118.png	[[0.0, 0.0], 28.767902312487454]
3128.png	[[0.0, 0.0], 28.659402717045634]
3138.png	[[0.0, 0.0], 28.742100130056997]
3148.png	[[-0.0599435456097126, -0.05990928038954735], 28.725218995722223]
3158.png	[[0.01369263045489788, 0.013694421388208866], 28.567676749250424]
3168.png	[[-0.06055701896548271, -0.06052204966545105], 27.934710740123702]
3178.png	[[0.03798366338014603, 0.03799743577837944], 27.37633794563365]
3188.png	[[0.0, 0.0], 26.69450649098697]
3198.png	[[0.0, 0.0], 25.79146919920821]
3208.png	[[-0.010966567322611809, -0.010965419933199883], 23.563788518001175]
3218.png	[[0.0, 0.0], 19.329687379587483]
3228.png	[[0.0, 0.0], 21.027923505821416]
3238.png	[[-0.012300929985940456, -0.012299486435949802], 0.024634085703163975]
3248.png	[[0.0, 0.0], 0.0276009559613544]
3258.png	[[0.0, 0.0], 0.02774362243525652]
3268.png	[[0.13615204393863678, 0.13632915914058685], 0.02807493158165478]
3278.png	[[0.16151286661624908, 0.16176216304302216], 0.02908645788381271]
3288.png	[[0.2029082477092743, 0.20330187678337097], 0.029491941312221864]
3298.png	[[3.39981746673584, 3.5136661529541016], 0.027955131465068776]
3308.png	[[3.400221109390259, 3.5140974521636963], 0.0014564468764587271]
3318.png	[[3.3999686241149902, 3.5138278007507324], 8.889344362204604e-05]
3328.png	[[3.3999686241149902, 3.5138278007507324], 4.382076775063343e-05]
3338.png	[[3.3999686241149902, 3.5138278007507324], 4.392312878130829e-05]
3348.png	[[3.3999686241149902, 3.5138278007507324], 4.387326208007495e-05]
3358.png	[[3.3999686241149902, 3.5138278007507324], 4.383124534962259e-05]
3368.png	[[3.3999686241149902, 3.5138278007507324], 4.402903330781338e-05]
3378.png	[[3.3999691009521484, 3.5138285160064697], 4.2344426971346666e-05]
3388.png	[[3.3999686241149902, 3.5138278007507324], 4.38484241058412e-05]
3398.png	[[3.3999686241149902, 3.5138278007507324], 4.389914563727587e-05]
3408.png	[[3.3999686241149902, 3.5138278007507324], 4.395605189962678e-05]
3418.png	[[3.3999686241149902, 3.5138278007507324], 4.387065267909654e-05]
3428.png	[[3.3999686241149902, 3.5138278007507324], 4.407131910033771e-05]
3438.png	[[3.3999686241149902, 3.5138278007507324], 4.385757306593349e-05]
3448.png	[[3.3999686241149902, 3.5138278007507324], 4.388563157571338e-05]
3458.png	[[3.3999686241149902, 3.5138278007507324], 4.387438182155688e-05]
3468.png	[[3.3999686241149902, 3.5138278007507324], 4.385870637916754e-05]
3478.png	[[3.3999686241149902, 3.5138278007507324], 4.389185531500574e-05]
3488.png	[[3.3999686241149902, 3.5138278007507324], 4.3822270342218855e-05]
3498.png	[[3.3999686241149902, 3.5138278007507324], 4.388723655343483e-05]
3508.png	[[3.3999686241149902, 3.5138278007507324], 4.3786888648575547e-05]
3518.png	[[3.3999686241149902, 3.5138278007507324], 4.3995257166932824e-05]
3528.png	[[3.3999686241149902, 3.5138278007507324], 4.386407150190291e-05]
3538.png	[[3.3999686241149902, 3.5138278007507324], 4.3809602026830684e-05]
3548.png	[[3.3999686241149902, 3.5138278007507324], 4.3861412526881056e-05]
3558.png	[[3.3999686241149902, 3.5138278007507324], 4.3795966588991915e-05]
3568.png	[[3.3999686241149902, 3.5138278007507324], 4.393449156229469e-05]
3578.png	[[3.3999686241149902, 3.5138278007507324], 4.398825275335021e-05]
3588.png	[[3.3999691009521484, 3.5138285160064697], 4.2344426971346666e-05]
3598.png	[[3.3999686241149902, 3.5138278007507324], 4.384605902118238e-05]
3608.png	[[3.3999686241149902, 3.5138278007507324], 4.390745708771815e-05]
3618.png	[[3.3999686241149902, 3.5138278007507324], 4.380893638930726e-05]
3628.png	[[3.3999686241149902, 3.5138278007507324], 4.3818396002924774e-05]
3638.png	[[3.3999686241149902, 3.5138278007507324], 4.3884715339744886e-05]
3648.png	[[3.3999686241149902, 3.5138278007507324], 4.385882725138068e-05]
3658.png	[[3.3999686241149902, 3.5138278007507324], 4.3889943610654904e-05]
3668.png	[[3.3999686241149902, 3.5138278007507324], 4.393798163725538e-05]
3678.png	[[3.3999686241149902, 3.5138278007507324], 4.394977810780634e-05]
3688.png	[[3.3999686241149902, 3.5138278007507324], 4.3876677477982274e-05]
3698.png	[[3.3999686241149902, 3.5138278007507324], 4.3830663351199944e-05]
3708.png	[[3.3999686241149902, 3.5138278007507324], 4.3742122296966576e-05]
3718.png	[[3.3999686241149902, 3.5138278007507324], 4.378592570233317e-05]
3728.png	[[3.3999686241149902, 3.5138278007507324], 4.3956887576264016e-05]
3738.png	[[3.3999686241149902, 3.5138278007507324], 4.386308514621737e-05]
3748.png	[[3.3999686241149902, 3.5138278007507324], 4.381113314719743e-05]
3758.png	[[3.3999686241149902, 3.5138278007507324], 4.386128053949948e-05]
3768.png	[[3.3999686241149902, 3.5138278007507324], 4.3917685139894586e-05]
3778.png	[[3.3999686241149902, 3.5138278007507324], 4.3978289823867926e-05]
3788.png	[[3.3999686241149902, 3.5138278007507324], 4.402903316156648e-05]
3798.png	[[3.3999691009521484, 3.5138285160064697], 4.2344426971346666e-05]
3808.png	[[3.3999686241149902, 3.5138278007507324], 4.3848424188584734e-05]
3818.png	[[3.3999686241149902, 3.5138278007507324], 4.387239154928294e-05]
3828.png	[[3.3999686241149902, 3.5138278007507324], 4.3919158911442474e-05]
3838.png	[[3.3999686241149902, 3.5138278007507324], 4.382503855161665e-05]
3848.png	[[3.3999686241149902, 3.5138278007507324], 4.390183661496007e-05]
3858.png	[[3.3999686241149902, 3.5138278007507324], 4.383921892205629e-05]
3868.png	[[3.3999686241149902, 3.5138278007507324], 4.389601750607695e-05]
3878.png	[[3.3999686241149902, 3.5138278007507324], 4.3821332501409326e-05]
3888.png	[[3.3999686241149902, 3.5138278007507324], 4.385889217358047e-05]
3898.png	[[3.3999686241149902, 3.5138278007507324], 4.381458696879666e-05]
3908.png	[[3.3999686241149902, 3.5138278007507324], 4.3830663351199944e-05]
3918.png	[[3.3999686241149902, 3.5138278007507324], 4.374092953035743e-05]
3928.png	[[3.3999686241149902, 3.5138278007507324], 4.379563266612871e-05]
3938.png	[[3.3999686241149902, 3.5138278007507324], 4.383552545457401e-05]
3948.png	[[3.3999686241149902, 3.5138278007507324], 4.387212589693714e-05]
3958.png	[[3.3999686241149902, 3.5138278007507324], 4.3820081887900036e-05]
3968.png	[[3.3999686241149902, 3.5138278007507324], 4.3862462470323255e-05]
3978.png	[[3.3999686241149902, 3.5138278007507324], 4.3922724792634504e-05]
3988.png	[[3.3999686241149902, 3.5138278007507324], 4.3834403619805595e-05]
3998.png	[[3.3999686241149902, 3.5138278007507324], 4.4037390854741474e-05]
4008.png	[[3.3999691009521484, 3.5138285160064697], 4.2344426971346666e-05]
4018.png	[[3.3999686241149902, 3.5138278007507324], 4.386889952862414e-05]
4028.png	[[3.3999686241149902, 3.5138278007507324], 4.383631199906625e-05]
4038.png	[[3.3999686241149902, 3.5138278007507324], 4.382734961275933e-05]
4048.png	[[3.3999686241149902, 3.5138278007507324], 4.3897557034299725e-05]
4058.png	[[3.3999686241149902, 3.5138278007507324], 4.389105977206535e-05]
4068.png	[[3.3999686241149902, 3.5138278007507324], 4.3833963343772746e-05]
4078.png	[[3.3999686241149902, 3.5138278007507324], 4.388806237735809e-05]
4088.png	[[3.3999686241149902, 3.5138278007507324], 4.379812960157423e-05]
4098.png	[[3.3999686241149902, 3.5138278007507324], 4.385608753862084e-05]
4108.png	[[3.3999686241149902, 3.5138278007507324], 4.38898517016898e-05]
4118.png	[[3.3999686241149902, 3.5138278007507324], 4.38211556100086e-05]
4128.png	[[3.3999686241149902, 3.5138278007507324], 4.3742122375716185e-05]
