528.png	[[0.004631850402802229, 0.004632055293768644], 87.85786598079778]
538.png	[[0.0, 0.0], 87.85785239610605]
548.png	[[0.0, 0.0], 87.85785256621475]
558.png	[[0.0, 0.0], 87.85785013309001]
568.png	[[0.0, 0.0], 87.85785102420081]
578.png	[[0.0, 0.0], 87.85784826076515]
588.png	[[0.0, 0.0], 87.85785047292933]
598.png	[[-0.004632055293768644, -0.004631850402802229], 87.85785239630928]
608.png	[[0.0, 0.0], 79.87003400933803]
618.png	[[0.0, 0.0], 68.1363271900852]
628.png	[[0.0, 0.0], 58.81200313938379]
638.png	[[0.014017767272889614, 0.01401964295655489], 57.65646539332307]
648.png	[[0.0, 0.0], 57.852130603751725]
658.png	[[0.0, 0.0], 57.82905513153477]
668.png	[[0.0, 0.0], 57.83077698605262]
678.png	[[0.0, 0.0], 57.83078147462157]
688.png	[[0.034693580120801926, 0.03470506891608238], 57.830763523442734]
698.png	[[0.009906831197440624, 0.009907767176628113], 57.83075500044306]
708.png	[[0.0, 0.0], 57.83076225783089]
718.png	[[0.0, 0.0], 57.83076051198444]
728.png	[[0.0, 0.0], 57.8307581236153]
738.png	[[-0.009907767176628113, -0.009906831197440624], 57.83075352414013]
748.png	[[0.0, 0.0], 57.830765804599096]
758.png	[[0.049057409167289734, 0.04908037930727005], 57.83075047215607]
768.png	[[0.0, 0.0], 57.830772237579204]
778.png	[[0.0, 0.0], 57.830767134793824]
788.png	[[-0.03470506891608238, -0.034693580120801926], 57.830754660352646]
798.png	[[0.0, 0.0], 57.83074730429989]
808.png	[[0.0, 0.0], 57.83076605763004]
818.png	[[-0.009907768107950687, -0.009906831197440624], 57.83074687914238]
828.png	[[-0.04908037930727005, -0.049057409167289734], 57.830755965678236]
838.png	[[0.0, 0.0], 57.83075885747146]
848.png	[[0.0, 0.0], 49.16168530326777]
858.png	[[0.0, 0.0], 37.876885449935116]
868.png	[[0.0, 0.0], 37.10119885537096]
878.png	[[0.0, 0.0], 39.11883168324691]
888.png	[[0.0, 0.0], 38.59324665771128]
898.png	[[0.0, 0.0], 38.60444982083865]
908.png	[[0.03675810620188713, 0.036771003156900406], 38.578546730364955]
918.png	[[-0.03678078204393387, -0.036767881363630295], 38.63876394551378]
928.png	[[0.0, 0.0], 38.56809925563925]
938.png	[[0.0, 0.0], 38.64079741578544]
948.png	[[0.0, 0.0], 38.56784704220449]
958.png	[[0.0, 0.0], 38.640788780093395]
968.png	[[0.0, 0.0], 38.56785515161291]
978.png	[[0.0, 0.0], 38.640789339056724]
988.png	[[0.0, 0.0], 38.5678567621934]
998.png	[[0.0, 0.0], 38.64079604009278]
1008.png	[[0.0, 0.0], 38.56785667270478]
1018.png	[[-0.010500287637114525, -0.010499236173927784], 38.640779001522034]
1028.png	[[0.0, 0.0], 38.567866141726334]
1038.png	[[0.03676764667034149, 0.036780551075935364], 38.64078075504451]
1048.png	[[0.0, 0.0], 38.56786045990156]
1058.png	[[0.0, 0.0], 38.640788782434356]
1068.png	[[0.0, 0.0], 38.56786201876517]
1078.png	[[0.0, 0.0], 38.64078246579824]
1088.png	[[0.0, 0.0], 38.567863630847754]
1098.png	[[0.0, 0.0], 38.640789176970806]
1108.png	[[0.0, 0.0], 38.56786354198129]
1118.png	[[-0.010500287637114525, -0.010499236173927784], 38.640782428078964]
1128.png	[[0.0, 0.0], 38.567862710752934]
1138.png	[[0.03676764667034149, 0.036780551075935364], 38.640780756323]
1148.png	[[0.0, 0.0], 38.56786389155496]
1158.png	[[0.0, 0.0], 38.36649112291956]
1168.png	[[0.03687525540590286, 0.036888230592012405], 37.40329823775393]
1178.png	[[0.0, 0.0], 35.026304939967]
1188.png	[[0.0, 0.0], 34.15313842640767]
1198.png	[[0.0, 0.0], 34.20237975601805]
1208.png	[[0.0, 0.0], 31.878697586682208]
1218.png	[[0.0, 0.0], 31.701722883002223]
1228.png	[[0.0, 0.0], 29.747223126605018]
1238.png	[[0.0, 0.0], 28.975188322374947]
1248.png	[[0.0, 0.0], 27.356961933593016]
1258.png	[[0.0, 0.0], 26.474051140950348]
1268.png	[[0.0, 0.0], 24.633217112986078]
1278.png	[[0.0, 0.0], 0.027711488951851986]
1288.png	[[0.0, 0.0], 0.031652776434846305]
1298.png	[[0.0, 0.0], 0.03199077815456103]
1308.png	[[0.0, 0.0], 0.032005543028635654]
1318.png	[[0.0, 0.0], 0.0320058848718787]
1328.png	[[-0.8637127876281738, -0.8566532135009766], 0.032006743177827625]
1338.png	[[-1.0967655181884766, -1.0854077339172363], 0.032006230206313546]
1348.png	[[-1.50138258934021, -1.4801820516586304], 0.03200571388075414]
1358.png	[[-10.069985389709473, -9.194758415222168], 0.032009800896870055]
1368.png	[[-10.069985389709473, -9.194758415222168], 0.0017108459305711606]
1378.png	[[-10.069985389709473, -9.194758415222168], 9.667976125241054e-05]
1388.png	[[-10.069985389709473, -9.194758415222168], 3.9482208711198574e-06]
1398.png	[[-10.069985389709473, -9.194758415222168], 5.3591835073971524e-06]
1408.png	[[-10.069985389709473, -9.194758415222168], 4.257695755193601e-06]
1418.png	[[-10.069985389709473, -9.194758415222168], 1.7902062580930109e-06]
1428.png	[[-10.069985389709473, -9.194758415222168], 2.1287961208643486e-06]
1438.png	[[-10.069985389709473, -9.194758415222168], 3.05670714054989e-06]
1448.png	[[-10.069985389709473, -9.194758415222168], 8.239763058931432e-07]
1458.png	[[-10.069985389709473, -9.194758415222168], 1.4763352673172713e-06]
1468.png	[[-10.069985389709473, -9.194758415222168], 1.5107223207472767e-06]
1478.png	[[-10.069985389709473, -9.194758415222168], 1.99140141911045e-06]
1488.png	[[-10.069985389709473, -9.194758415222168], 3.6549893239839356e-06]
1498.png	[[-9.142091751098633, -8.413836479187012], 4.0285565861454025]
1508.png	[[-5.767680644989014, -5.467726707458496], 11.381180264571036]
1518.png	[[-7.165335178375244, -6.708874225616455], 18.82259410441178]
1528.png	[[-8.325508117675781, -7.716485023498535], 28.624335671510345]
1538.png	[[-12.052371978759766, -10.82397747039795], 36.011778139079155]
1548.png	[[-7.315724849700928, -6.840626239776611], 38.60351704969085]
1558.png	[[-6.126160621643066, -5.788978576660156], 39.200353509354464]
1568.png	[[-7.150452136993408, -6.695816993713379], 45.23234623442094]
1578.png	[[-3.3934621810913086, -3.2871439456939697], 51.3592207708523]
1588.png	[[-0.6764867901802063, -0.6721482872962952], 57.07040683430829]
1598.png	[[-2.395752429962158, -2.342238664627075], 57.92571598256038]
1608.png	[[-2.2804646492004395, -2.2319228649139404], 57.678607496310725]
1618.png	[[-3.6758341789245605, -3.5514333248138428], 57.67015653217693]
1628.png	[[-5.239400386810303, -4.990562915802002], 57.67238768786697]
1638.png	[[-2.8531932830810547, -2.77763295173645], 57.68886948797368]
1648.png	[[-3.828178644180298, -3.6934561729431152], 57.72415807405872]
1658.png	[[-5.17948579788208, -4.936160564422607], 57.64456586034906]
1668.png	[[-0.6177971959114075, -0.6141767501831055], 57.75952423259393]
1678.png	[[30.53411293029785, 41.04269790649414], 30.45132103367666]
1688.png	[[11.982612609863281, 13.50110912322998], 27.12180832115249]
1698.png	[[-35.06736755371094, -26.897794723510742], 32.003633842424136]
1708.png	[[-8.821425437927246, -8.141136169433594], 37.395531286207465]
1718.png	[[-2.555830478668213, -2.4950218200683594], 44.41250601477625]
1728.png	[[-2.7432334423065186, -2.673309326171875], 51.250789700345564]
1738.png	[[-2.19140362739563, -2.1465399265289307], 56.802176044649066]
1748.png	[[-3.0308258533477783, -2.9457125663757324], 57.86319751788572]
1758.png	[[-2.53707218170166, -2.477142095565796], 57.75010386347964]
1768.png	[[-0.18592941761016846, -0.185600146651268], 57.84050438797185]
1778.png	[[3.694976806640625, 3.8298120498657227], 45.95224161588343]
1788.png	[[-11.334480285644531, -10.239981651306152], 50.44080010878869]
1798.png	[[-2.115896463394165, -2.074040651321411], 55.17169267783813]
1808.png	[[-5.52331018447876, -5.247559547424316], 57.90726489675587]
1818.png	[[-0.8659565448760986, -0.8588603138923645], 57.78862037984919]
1828.png	[[-3.784633159637451, -3.6529014110565186], 54.37404025793173]
1838.png	[[-4.300763130187988, -4.131520748138428], 57.78379206715131]
1848.png	[[-0.34049245715141296, -0.3393898010253906], 57.707721543255786]
1858.png	[[0.2902396619319916, 0.2910456955432892], 57.83449454509237]
1868.png	[[0.24596400558948517, 0.24654264748096466], 57.787649427980654]
1878.png	[[0.29765433073043823, 0.2985021471977234], 57.80174908312931]
1888.png	[[0.2268141657114029, 0.227306067943573], 57.807171536866264]
1898.png	[[0.1718781292438507, 0.17216047644615173], 57.813320436437934]
1908.png	[[0.06905046850442886, 0.06909599900245667], 57.817628062560836]
1918.png	[[-0.07884521037340164, -0.07878593355417252], 57.821287683791475]
1928.png	[[0.32325229048728943, 0.3242524266242981], 57.82014292684935]
1938.png	[[0.10092654824256897, 0.1010238379240036], 57.825600990793646]
1948.png	[[0.051046647131443024, 0.051071520894765854], 57.83054470426928]
1958.png	[[0.20539380609989166, 0.20579713582992554], 57.8312852860668]
1968.png	[[0.04459380730986595, 0.04461279138922691], 57.83143558624544]
1978.png	[[-0.00990776065737009, -0.009906823746860027], 57.83093977807706]
1988.png	[[0.0, 0.0], 61.628543983227885]
1998.png	[[0.0, 0.0], 67.09783307153926]
2008.png	[[-0.0047992682084441185, -0.004799048416316509], 71.67350660391166]
2018.png	[[0.016661284491419792, 0.016663935035467148], 76.08051578129248]
2028.png	[[0.0, 0.0], 79.77470793270338]
2038.png	[[0.0, 0.0], 83.46171012160653]
2048.png	[[0.0, 0.0], 87.10483880029228]
2058.png	[[0.0, 0.0], 88.00361955059333]
2068.png	[[0.0, 0.0], 87.84868866497762]
2078.png	[[0.0, 0.0], 87.85678945089185]
2088.png	[[0.0, 0.0], 87.85821686231765]
2098.png	[[-0.011606225743889809, -0.01160494051873684], 87.8578691981354]
2108.png	[[0.0, 0.0], 87.8578521441288]
2118.png	[[0.0, 0.0], 87.85786140085675]
2128.png	[[0.0, 0.0], 87.85784615222329]
2138.png	[[0.0, 0.0], 87.85786953710245]
2148.png	[[0.0, 0.0], 87.85788453247552]
2158.png	[[0.0, 0.0], 87.85786267820627]
2168.png	[[0.0, 0.0], 87.85784452591493]
2178.png	[[0.0, 0.0], 87.85787312300299]
2188.png	[[-0.004632055293768644, -0.004631850402802229], 87.85789639897217]
2198.png	[[0.0, 0.0], 87.8578791219137]
2208.png	[[-0.016238277778029442, -0.01623576320707798], 87.85787450650125]
2218.png	[[0.0, 0.0], 87.85787610975714]
2228.png	[[0.0, 0.0], 87.85788078407084]
2238.png	[[0.0, 0.0], 87.85785731095487]
2248.png	[[0.0, 0.0], 87.85787513733612]
2258.png	[[0.004631850402802229, 0.004632055293768644], 87.85787281097303]
2268.png	[[0.004631850402802229, 0.004632055293768644], 87.85787011909827]
2278.png	[[0.0, 0.0], 87.85791143021247]
2288.png	[[-0.009687565267086029, -0.009686670266091824], 87.85788233086595]
2298.png	[[0.0065503050573170185, 0.006550714373588562], 87.85787628099628]
2308.png	[[-0.02157481573522091, -0.021570373326539993], 87.85786589870358]
2318.png	[[0.0065503050573170185, 0.006550714839249849], 87.85786832484479]
2328.png	[[-0.013700287789106369, -0.013698496855795383], 87.85781496927336]
2338.png	[[-0.01641368493437767, -0.01641111448407173], 87.85784638307855]
2348.png	[[-0.025925850495696068, -0.025919437408447266], 87.85782469432101]
2358.png	[[-0.011618226766586304, -0.011616939678788185], 87.85779633727168]
2368.png	[[-0.016779359430074692, -0.0167766734957695], 87.85782021486631]
2378.png	[[-0.018580401316285133, -0.018577106297016144], 87.85780528235397]
2388.png	[[-0.01711377687752247, -0.017110981047153473], 87.85779148955922]
2398.png	[[-0.020221298560500145, -0.020217396318912506], 87.85782196488813]
2408.png	[[0.0, 0.0], 87.85790605590633]
2418.png	[[-0.004632055293768644, -0.004631850402802229], 87.85788037989857]
2428.png	[[0.0, 0.0], 87.85786881352645]
2438.png	[[0.0, 0.0], 87.85786019861781]
2448.png	[[0.0, 0.0], 87.85785885407272]
2458.png	[[0.0, 0.0], 87.857856286622]
2468.png	[[-0.004632055293768644, -0.004631850402802229], 87.85786403411346]
2478.png	[[0.0, 0.0], 87.85786618573111]
2488.png	[[0.0, 0.0], 87.85785163841268]
2498.png	[[0.0, 0.0], 87.85785581616885]
2508.png	[[-0.004632055293768644, -0.004631850402802229], 87.85787112369309]
2518.png	[[0.0, 0.0], 87.85785334082814]
2528.png	[[-0.004632055293768644, -0.004631850402802229], 87.85786951471866]
2538.png	[[0.0, 0.0], 87.85786443221986]
2548.png	[[0.0, 0.0], 87.85787255651145]
2558.png	[[0.0, 0.0], 87.85785518395456]
2568.png	[[0.0, 0.0], 87.85785613064333]
2578.png	[[0.0, 0.0], 87.85786063656182]
2588.png	[[0.0, 0.0], 87.85786482548792]
2598.png	[[0.0, 0.0], 87.85786640916433]
2608.png	[[0.01623576320707798, 0.01623827964067459], 87.857859687544]
2618.png	[[0.0, 0.0], 87.8578489273184]
2628.png	[[-0.004632055293768644, -0.004631850402802229], 87.85786473733145]
2638.png	[[0.004631850402802229, 0.004632055293768644], 87.85790129484432]
2648.png	[[0.0, 0.0], 87.85785470367415]
2658.png	[[0.0, 0.0], 87.85785026939838]
2668.png	[[0.0, 0.0], 87.85786754967599]
2678.png	[[0.0, 0.0], 87.85785982997855]
2688.png	[[0.0, 0.0], 87.85785757588994]
2698.png	[[0.0, 0.0], 87.85786819951758]
2708.png	[[0.0, 0.0], 87.85785043936055]
2718.png	[[0.0, 0.0], 87.85785311027144]
2728.png	[[0.0, 0.0], 87.85786570257818]
2738.png	[[0.01623576320707798, 0.01623827964067459], 87.85785804085728]
2748.png	[[0.0, 0.0], 87.8578700216098]
2758.png	[[0.011604939587414265, 0.011606224812567234], 87.85786763330003]
2768.png	[[0.0, 0.0], 87.85786347905152]
2778.png	[[0.0, 0.0], 87.85785988982205]
2788.png	[[0.0, 0.0], 87.85787483385303]
2798.png	[[0.0, 0.0], 87.85785300337028]
2808.png	[[-0.004632055293768644, -0.004631850402802229], 87.85787625640958]
2818.png	[[0.0, 0.0], 87.85786624880524]
2828.png	[[0.0, 0.0], 87.8578596274438]
2838.png	[[-0.020870333537459373, -0.02086617611348629], 87.85788259006124]
2848.png	[[0.0, 0.0], 87.85785867957205]
2858.png	[[0.0, 0.0], 87.85786211869619]
2868.png	[[0.0, 0.0], 87.85784974925232]
2878.png	[[-0.01623830385506153, -0.01623578742146492], 87.85718063818253]
2888.png	[[0.0, 0.0], 87.85796139965036]
2898.png	[[0.0, 0.0], 87.85786628105734]
2908.png	[[0.0, 0.0], 87.8578662793282]
2918.png	[[0.0, 0.0], 87.85785973601982]
2928.png	[[0.0, 0.0], 87.85785747357782]
2938.png	[[-0.004632055293768644, -0.004631850402802229], 87.85787643889519]
2948.png	[[-0.018648484721779823, -0.018645167350769043], 79.87001436473686]
2958.png	[[0.006832669954746962, 0.006833116058260202], 68.13627644829573]
2968.png	[[0.09513033926486969, 0.095216765999794], 58.81189194473835]
2978.png	[[0.0, 0.0], 57.65647996750987]
2988.png	[[-0.009907099418342113, -0.009906163439154625], 57.85210770410893]
2998.png	[[0.0, 0.0], 57.8290588680353]
3008.png	[[-0.2853710651397705, -0.28459611535072327], 57.83045198803013]
3018.png	[[0.03469357267022133, 0.034705061465501785], 57.83080144073527]
3028.png	[[0.009906831197440624, 0.009907768107950687], 57.83075383199277]
3038.png	[[-0.1627812683582306, -0.16252881288528442], 57.83064493362045]
3048.png	[[0.0, 0.0], 57.83077141115149]
3058.png	[[0.0, 0.0], 57.83075726892863]
3068.png	[[0.0, 0.0], 57.83077346795021]
3078.png	[[0.0, 0.0], 57.83076235464241]
3088.png	[[0.0, 0.0], 57.830769698806485]
3098.png	[[0.0, 0.0], 57.83075886320772]
3108.png	[[0.0, 0.0], 57.83076358709116]
3118.png	[[0.0, 0.0], 57.83076059641801]
3128.png	[[0.0, 0.0], 57.830760540835975]
3138.png	[[0.0, 0.0], 57.830756411697536]
3148.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075783763641]
3158.png	[[0.0, 0.0], 57.830775557635604]
3168.png	[[0.0, 0.0], 57.83076066563042]
3178.png	[[-0.03470506891608238, -0.034693580120801926], 57.830757589015654]
3188.png	[[0.0, 0.0], 57.83075901551745]
3198.png	[[0.0, 0.0], 57.83075413591743]
3208.png	[[0.0, 0.0], 57.8307615402971]
3218.png	[[0.0, 0.0], 57.830754049853105]
3228.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075834412467]
3238.png	[[0.0, 0.0], 57.83076900975981]
3248.png	[[0.0, 0.0], 57.83075390577337]
3258.png	[[0.009906831197440624, 0.009907767176628113], 57.830764933559216]
3268.png	[[0.0, 0.0], 57.830767936747364]
3278.png	[[0.0, 0.0], 57.83076334228331]
3288.png	[[0.0, 0.0], 57.83076710287983]
3298.png	[[0.0, 0.0], 57.83075676633234]
3308.png	[[0.0, 0.0], 57.830759238546825]
3318.png	[[0.0, 0.0], 57.830759461623245]
3328.png	[[-0.03470506891608238, -0.034693580120801926], 57.83076458401278]
3338.png	[[0.0, 0.0], 57.83075951110825]
3348.png	[[-0.009907767176628113, -0.009906831197440624], 57.830762421287034]
3358.png	[[0.0, 0.0], 57.83076308459024]
3368.png	[[0.0, 0.0], 57.830759088433254]
3378.png	[[0.0, 0.0], 57.83076137525432]
3388.png	[[-0.03470506891608238, -0.034693580120801926], 57.830765490224444]
3398.png	[[0.034693580120801926, 0.03470506891608238], 57.83075769059437]
3408.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075509231045]
3418.png	[[0.0, 0.0], 57.83076096023307]
3428.png	[[0.0, 0.0], 57.830759855915254]
3438.png	[[0.0, 0.0], 57.830759906367945]
3448.png	[[0.0, 0.0], 57.83075399103174]
3458.png	[[0.0, 0.0], 57.83075620237912]
3468.png	[[0.0, 0.0], 57.83076609728045]
3478.png	[[0.034693580120801926, 0.03470506891608238], 57.83074888171258]
3488.png	[[0.0, 0.0], 57.830762155932725]
3498.png	[[0.0, 0.0], 57.83075343910692]
3508.png	[[0.0, 0.0], 57.83076832604684]
3518.png	[[-0.009907767176628113, -0.009906831197440624], 57.83075896972733]
3528.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075223876891]
3538.png	[[0.0, 0.0], 57.830755390585786]
3548.png	[[0.009906829334795475, 0.009907766245305538], 57.83076683132699]
3558.png	[[0.0, 0.0], 57.830754032433525]
3568.png	[[0.0, 0.0], 57.830765399094894]
3578.png	[[0.0, 0.0], 57.83075687930174]
3588.png	[[0.0, 0.0], 57.83076721295794]
3598.png	[[0.0, 0.0], 57.83074989097943]
3608.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075782404906]
3618.png	[[-0.009907767176628113, -0.009906831197440624], 57.83075983944756]
3628.png	[[0.0, 0.0], 57.830764476954975]
3638.png	[[0.0, 0.0], 57.83075567482953]
3648.png	[[0.0, 0.0], 57.83076631060654]
3658.png	[[0.0, 0.0], 57.83075696725041]
3668.png	[[0.0, 0.0], 57.83075239787467]
3678.png	[[0.0, 0.0], 57.830754493461455]
3688.png	[[0.0, 0.0], 57.830762349514224]
3698.png	[[0.034693580120801926, 0.03470506891608238], 57.83074272637252]
3708.png	[[0.0, 0.0], 57.83077410969558]
3718.png	[[-0.009907768107950687, -0.009906831197440624], 57.83075895075617]
3728.png	[[0.0, 0.0], 57.83075203998541]
3738.png	[[0.0, 0.0], 57.83075318268746]
3748.png	[[0.014009823091328144, 0.01401169691234827], 57.83074060898541]
3758.png	[[0.0, 0.0], 57.83076371560411]
3768.png	[[0.0, 0.0], 57.83075915872408]
3778.png	[[0.0, 0.0], 57.8307613806097]
3788.png	[[0.0, 0.0], 57.83075323032154]
3798.png	[[0.009906831197440624, 0.009907768107950687], 57.830757930720075]
3808.png	[[0.0, 0.0], 57.83075833351604]
3818.png	[[0.0, 0.0], 57.830760109547825]
3828.png	[[0.0, 0.0], 57.83075319567772]
3838.png	[[0.0, 0.0], 57.83075309043872]
3848.png	[[-0.044612836092710495, -0.04459385201334953], 57.830748435304365]
3858.png	[[0.04459385201334953, 0.044612836092710495], 57.83075414275938]
3868.png	[[0.0, 0.0], 57.83075875690304]
3878.png	[[0.0, 0.0], 57.830760675100386]
3888.png	[[0.034693580120801926, 0.03470506891608238], 57.83075528709503]
3898.png	[[0.0, 0.0], 57.83076211016709]
3908.png	[[0.034693580120801926, 0.03470506891608238], 57.83074952558998]
3918.png	[[0.0, 0.0], 57.83076910923846]
3928.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075395746584]
3938.png	[[0.0, 0.0], 57.830755058429254]
3948.png	[[0.034693580120801926, 0.03470506891608238], 57.83075199440365]
3958.png	[[-0.02479730173945427, -0.024791434407234192], 57.83075824242326]
3968.png	[[-0.03470506891608238, -0.034693580120801926], 57.830774029379185]
3978.png	[[0.034693580120801926, 0.03470506891608238], 57.83075871922931]
3988.png	[[0.009906831197440624, 0.009907767176628113], 57.830761327371995]
3998.png	[[0.0, 0.0], 57.83076310944526]
4008.png	[[-0.009907768107950687, -0.009906831197440624], 57.83075306820895]
4018.png	[[0.0, 0.0], 57.83076215287669]
4028.png	[[0.0, 0.0], 57.83075653870148]
4038.png	[[0.0, 0.0], 57.830751181376144]
4048.png	[[0.0, 0.0], 57.830756521302604]
4058.png	[[0.009906831197440624, 0.009907767176628113], 57.83076191253729]
4068.png	[[0.0, 0.0], 57.83075854841634]
4078.png	[[0.0, 0.0], 57.830758921005376]
4088.png	[[0.0, 0.0], 57.83075733566602]
4098.png	[[0.03469358757138252, 0.03470507636666298], 57.830691688644684]
4108.png	[[-0.02479730173945427, -0.024791434407234192], 57.830762145771686]
4118.png	[[0.0, 0.0], 57.830766761837786]
4128.png	[[0.0, 0.0], 57.830758069196]
4138.png	[[0.0, 0.0], 57.830753498039506]
4148.png	[[0.0, 0.0], 57.830766318376725]
4158.png	[[0.0, 0.0], 57.830759437317056]
4168.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075111201998]
4178.png	[[0.049057409167289734, 0.04908038303256035], 57.830753307499855]
4188.png	[[0.0, 0.0], 57.83075408435557]
4198.png	[[0.009906831197440624, 0.009907767176628113], 57.83075367618903]
4208.png	[[0.0, 0.0], 57.830761898536664]
4218.png	[[0.0, 0.0], 57.830763012965264]
4228.png	[[0.034693580120801926, 0.03470506891608238], 57.83074902955814]
4238.png	[[-0.04908038303256035, -0.049057409167289734], 57.830752251314465]
4248.png	[[0.0, 0.0], 57.83075699754573]
4258.png	[[0.0, 0.0], 57.83076087629879]
4268.png	[[0.0, 0.0], 57.830752316244855]
4278.png	[[0.009906831197440624, 0.009907767176628113], 57.83076209401161]
4288.png	[[-0.03470506891608238, -0.034693580120801926], 57.830756732659005]
4298.png	[[0.009906831197440624, 0.009907768107950687], 57.83075425769661]
4308.png	[[0.0, 0.0], 57.83077392784114]
4318.png	[[0.009906831197440624, 0.009907767176628113], 57.830762222300926]
4328.png	[[0.0, 0.0], 57.83076171672774]
4338.png	[[0.0, 0.0], 57.83075444365319]
4348.png	[[0.0, 0.0], 57.8307531828256]
4358.png	[[0.009906831197440624, 0.009907767176628113], 57.830761602725694]
4368.png	[[0.0, 0.0], 57.83075506014752]
4378.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075458600931]
4388.png	[[0.0, 0.0], 57.830756608941805]
4398.png	[[0.009906831197440624, 0.009907767176628113], 57.830760103067824]
4408.png	[[0.009906831197440624, 0.009907767176628113], 57.830761759479536]
4418.png	[[-0.02479730173945427, -0.024791434407234192], 57.83075567517975]
4428.png	[[0.020689286291599274, 0.020693372935056686], 57.83075583070963]
4438.png	[[0.0, 0.0], 57.83075918486429]
4448.png	[[-0.01401169691234827, -0.014009823091328144], 57.83074700073302]
4458.png	[[0.0, 0.0], 57.83076783734806]
4468.png	[[0.0, 0.0], 57.83077078899729]
4478.png	[[0.034693580120801926, 0.03470506891608238], 57.830752200271256]
4488.png	[[0.0, 0.0], 57.830752412989135]
4498.png	[[0.03915797546505928, 0.03917261213064194], 57.8307462790321]
4508.png	[[0.009906831197440624, 0.009907767176628113], 57.830764769769885]
4518.png	[[0.0, 0.0], 57.830757870620396]
4528.png	[[0.0, 0.0], 57.83075937960154]
4538.png	[[0.0, 0.0], 57.83075736903812]
4548.png	[[0.0, 0.0], 57.830753762917126]
4558.png	[[0.0, 0.0], 57.8307663126301]
4568.png	[[-0.03470506891608238, -0.034693580120801926], 57.830758029683686]
4578.png	[[0.0, 0.0], 57.8307647438853]
4588.png	[[0.0, 0.0], 57.83076321689849]
4598.png	[[0.0, 0.0], 57.83075996343423]
4608.png	[[-0.03470506891608238, -0.034693580120801926], 57.83075562868846]
4618.png	[[0.009906829334795475, 0.009907766245305538], 57.83076193635034]
4628.png	[[0.0, 0.0], 49.16168201478951]
4638.png	[[0.0, 0.0], 37.87687962558158]
4648.png	[[0.0, 0.0], 37.091750311010095]
